month,dow,hour,bike_trips,bike_dur_tot,NO2,PM10,PM2_5,NOx,O3,Veloc,Temp
6,5,17,9576,193136,11.875,14.64516129032258,6.75,18.692307692307693,76.96666666666667,2.715,26.95625
6,5,18,10532,181724,14.575,15.709677419354838,7.403125,23.53846153846154,78.37931034482759,2.43,26.49375
6,5,19,12412,208848,13.0,16.666666666666668,8.05625,16.789473684210527,81.67857142857143,2.195,25.55
6,5,20,12444,202636,11.128205128205128,16.866666666666667,9.26875,14.5,84.32142857142857,2.15,24.44375
6,5,21,10752,192208,12.725,18.7,10.853125,16.5,82.62962962962963,2.2800000000000002,24.16875
6,5,22,8188,146432,10.875,17.7,10.378125,13.289473684210526,83.29629629629629,2.73,23.9875
6,5,23,7504,161408,14.25,18.379310344827587,10.546875,13.64864864864865,77.26923076923077,2.315,23.8875
6,6,0,7612,130152,14.15,20.29032258064516,11.6125,17.128205128205128,67.71428571428571,18.14,23.6375
6,6,1,6160,96504,16.65,22.096774193548388,12.43125,18.128205128205128,57.03448275862069,1.455,23.175
6,6,2,4384,82696,14.205128205128204,22.20689655172414,12.753125,16.10810810810811,52.392857142857146,1.2200000000000002,22.84375
6,6,3,4056,64988,13.725,21.967741935483872,12.2,15.0,49.67857142857143,13.459999999999999,22.43125
6,6,4,2508,48212,12.575,21.677419354838708,12.528125,13.58974358974359,47.96551724137931,0.95,21.95
6,6,5,1488,23172,13.2,21.0,11.096875,13.657894736842104,44.7037037037037,14.915000000000001,21.69375
6,6,6,1704,37088,13.025,20.774193548387096,10.15,15.41025641025641,45.241379310344826,0.945,22.55625
6,6,7,2056,36556,11.35,20.64516129032258,9.496875,14.846153846153847,53.793103448275865,0.8400000000000001,24.04375
6,6,8,3244,61888,9.675,19.967741935483872,9.253125,14.205128205128204,67.06896551724138,1.275,25.5625
6,6,9,4528,76552,7.7,19.483870967741936,8.871875,12.743589743589743,80.24137931034483,2.2,27.1125
6,6,10,5472,115576,9.375,17.806451612903224,8.46875,16.153846153846153,83.62068965517241,2.54,27.93125
6,6,11,7060,126724,7.525,16.451612903225808,8.09375,13.666666666666666,87.06896551724138,2.8,28.06875
6,6,12,7888,164416,8.375,16.258064516129032,8.234375,15.23076923076923,89.41379310344827,3.3549999999999995,28.23125
6,6,13,7344,132216,7.925,15.387096774193548,7.55,13.871794871794872,90.24137931034483,3.85,28.025000000000002
6,6,14,6892,145084,7.7,14.516129032258064,6.990625,13.76923076923077,86.58620689655173,3.9549999999999996,27.86875
6,6,15,6488,119200,7.875,18.451612903225808,7.484375,12.846153846153847,87.6896551724138,3.96,27.4875
6,6,16,7584,131516,8.8,15.903225806451612,7.0625,14.794871794871796,84.62068965517241,3.37,27.1375
6,6,17,8080,161348,12.7,15.96774193548387,7.55625,21.58974358974359,82.79310344827586,2.755,26.74375
6,6,18,9344,179716,11.7,16.903225806451612,8.23125,20.76923076923077,86.21428571428571,2.505,26.14375
6,6,19,11052,177436,9.525,16.774193548387096,8.89375,17.487179487179485,89.17857142857143,2.5149999999999997,25.49375
6,6,20,10176,180048,11.153846153846153,17.1,9.15,17.18421052631579,85.14285714285714,2.465,24.65625
6,6,21,8836,157228,17.275,16.677419354838708,9.415625,26.564102564102566,75.96428571428571,1.9649999999999999,24.4125
6,6,22,7060,107896,15.425,16.666666666666668,9.4625,19.105263157894736,78.74074074074075,1.775,24.3125
6,6,23,6188,101000,15.675,18.466666666666665,9.853125,18.210526315789473,74.48148148148148,1.56,24.25625
7,0,0,4848,82728,13.025,15.64516129032258,9.59375,13.68421052631579,68.13793103448276,1.125,26.066666666666666
7,0,1,2668,45040,13.675,16.548387096774192,10.34375,13.5,58.55172413793103,0.79,25.7
7,0,2,1268,21528,13.375,17.483870967741936,11.65625,13.578947368421053,50.44827586206897,0.71,25.233333333333334
7,0,3,772,14648,15.2,21.129032258064516,13.375,15.736842105263158,42.10344827586207,0.71,24.7
7,0,4,740,10300,18.975,23.903225806451612,14.90625,20.5,37.51724137931034,0.735,24.353333333333335
7,0,5,1220,16280,28.31578947368421,26.322580645161292,15.46875,35.72222222222222,26.962962962962962,0.705,24.10666666666667
7,0,6,2828,55964,41.87179487179487,36.266666666666666,17.677419354838708,67.89189189189189,14.571428571428571,0.5578947368421052,24.40666666666667
7,0,7,9752,154568,46.025,44.67741935483871,18.375,80.07894736842105,20.551724137931036,0.665,25.966666666666665
7,0,8,12620,219624,37.4,42.193548387096776,16.625,56.89473684210526,44.275862068965516,0.9105263157894737,27.464285714285715
7,0,9,10480,177600,33.717948717948715,33.58064516129032,14.59375,49.45945945945946,58.964285714285715,1.2550000000000001,28.506666666666668
7,0,10,9132,196884,36.125,32.064516129032256,14.15625,55.44736842105263,65.27586206896552,1.7149999999999999,29.066666666666666
7,0,11,8632,206544,35.175,26.64516129032258,13.09375,51.0,75.79310344827586,1.935,29.540000000000003
7,0,12,8832,211828,28.75,23.322580645161292,11.96875,43.3421052631579,85.61538461538461,2.5900000000000003,29.58
7,0,13,10652,168656,23.6,19.387096774193548,10.71875,33.473684210526315,92.26923076923077,2.825,29.333333333333332
7,0,14,12916,208064,21.05263157894737,19.3,10.625,32.05555555555556,96.32,3.17,29.373333333333335
7,0,15,12056,235344,19.236842105263158,17.466666666666665,9.5625,30.86111111111111,85.70833333333333,2.925,29.473333333333336
7,0,16,10004,153908,18.55,17.096774193548388,8.625,27.42105263157895,76.26923076923077,3.04,29.493333333333332
7,0,17,11388,189816,22.35,18.70967741935484,9.3125,34.81578947368421,73.3076923076923,3.035,29.206666666666667
7,0,18,14048,312360,19.35,16.612903225806452,9.03125,25.394736842105264,74.84,2.7199999999999998,28.673333333333336
7,0,19,14732,347812,17.875,16.548387096774192,8.9375,22.210526315789473,76.34615384615384,2.045,28.06
7,0,20,13724,259524,15.75,17.64516129032258,9.40625,21.289473684210527,77.26923076923077,1.6350000000000002,27.279999999999998
7,0,21,11548,207704,14.725,17.161290322580644,9.53125,15.657894736842104,77.5,1.415,27.146666666666665
7,0,22,7224,133744,12.15,16.580645161290324,9.34375,13.657894736842104,79.41666666666667,1.2449999999999999,26.953333333333333
7,0,23,5652,116892,11.425,15.870967741935484,9.715625,12.868421052631579,76.46153846153847,1.4949999999999999,26.706666666666667
7,1,0,4824,90200,12.175,16.677419354838708,10.640625,13.631578947368421,72.0,1.42,26.453333333333333
7,1,1,2328,45540,11.725,17.387096774193548,11.1625,12.789473684210526,66.26923076923077,1.24,26.36
7,1,2,1124,17860,10.6,17.322580645161292,11.509375,12.210526315789474,64.07407407407408,1.1949999999999998,26.133333333333333
7,1,3,884,19168,12.0,21.419354838709676,13.48125,13.657894736842104,51.18518518518518,0.95,25.59333333333333
7,1,4,704,11004,15.35,23.483870967741936,15.184375,18.0,43.46153846153846,1.065,25.266666666666666
7,1,5,1300,22472,21.475,23.612903225806452,15.4125,26.894736842105264,36.629629629629626,1.26,25.126666666666665
7,1,6,2520,91360,31.846153846153847,28.903225806451612,16.015625,45.63157894736842,27.37037037037037,1.2349999999999999,25.473333333333336
7,1,7,9888,201668,34.525,32.58064516129032,14.71875,49.73684210526316,31.178571428571427,1.28,26.349999999999998
7,1,8,13720,198808,27.6,32.483870967741936,13.25,38.44736842105263,49.06896551724138,1.5,27.933333333333334
7,1,9,10752,182992,21.275,26.35483870967742,11.0625,31.0,67.41379310344827,1.6149999999999998,29.066666666666666
7,1,10,8492,168924,26.375,27.06451612903226,10.96875,38.55263157894737,70.27586206896552,2.19,29.12
7,1,11,9416,158044,25.71794871794872,24.766666666666666,10.40625,39.0,75.67857142857143,2.505,29.279999999999998
7,1,12,9184,296616,19.692307692307693,20.766666666666666,9.84375,30.64864864864865,81.55555555555556,2.82,29.6
7,1,13,10600,310288,17.102564102564102,18.612903225806452,9.28125,28.94736842105263,81.55172413793103,3.07,29.653333333333332
7,1,14,13104,202348,18.41025641025641,20.387096774193548,9.375,30.157894736842106,82.51724137931035,3.3899999999999997,29.626666666666665
7,1,15,11532,169040,21.425,20.733333333333334,9.53125,29.35135135135135,84.33333333333333,3.34,29.546666666666667
7,1,16,10860,178012,22.2,20.0,9.34375,33.68421052631579,80.5,3.12,29.19333333333333
7,1,17,11596,214676,23.55,22.741935483870968,10.59375,36.23684210526316,75.86206896551724,3.215,28.746666666666666
7,1,18,14468,344996,23.4,22.06451612903226,11.03125,33.68421052631579,72.37931034482759,2.2649999999999997,28.6
7,1,19,14952,332148,21.05,21.516129032258064,11.03125,27.842105263157894,74.3103448275862,2.705,27.846666666666668
7,1,20,12508,221372,21.0,20.0,10.9375,31.42105263157895,75.20689655172414,2.2199999999999998,27.16
7,1,21,10740,180520,20.6,19.5,11.1875,25.81081081081081,73.64285714285714,1.985,26.90666666666667
7,1,22,7748,149432,20.45,18.322580645161292,10.9375,21.105263157894736,66.55172413793103,1.73,26.720000000000002
7,1,23,6056,140204,19.775,18.096774193548388,10.875,20.07894736842105,63.888888888888886,1.465,26.59333333333333
7,2,0,4976,88892,17.65,20.612903225806452,11.625,17.710526315789473,62.89655172413793,0.95,26.453333333333333
7,2,1,2436,39292,17.8,22.258064516129032,13.34375,18.289473684210527,57.03448275862069,0.8699999999999999,26.186666666666667
7,2,2,1440,21064,15.675,22.838709677419356,13.96875,16.236842105263158,49.48275862068966,0.845,25.746666666666666
7,2,3,952,16056,16.35,24.35483870967742,15.0,17.263157894736842,42.03448275862069,0.945,25.34
7,2,4,732,12452,17.35,24.29032258064516,15.125,19.210526315789473,41.241379310344826,0.97,25.113333333333333
7,2,5,1356,20436,21.425,25.733333333333334,15.4375,24.783783783783782,38.17857142857143,1.025,25.026666666666664
7,2,6,2616,44204,30.725,32.83870967741935,16.8125,46.8421052631579,30.75862068965517,1.35,25.293333333333333
7,2,7,8624,144916,35.575,38.41935483870968,16.15625,57.05263157894737,33.642857142857146,1.725,26.0625
7,2,8,12728,243668,27.775,34.25806451612903,13.78125,41.81578947368421,50.758620689655174,1.8399999999999999,27.49375
7,2,9,11060,194320,22.0,29.966666666666665,12.451612903225806,32.13513513513514,64.32142857142857,1.6800000000000002,28.53125
7,2,10,8140,158260,21.76923076923077,30.533333333333335,12.419354838709678,36.21621621621622,69.03571428571429,2.33,29.14375
7,2,11,8936,178308,19.35,25.967741935483872,11.15625,28.0,75.73333333333333,2.94,29.5125
7,2,12,9624,361388,19.025,25.64516129032258,10.53125,27.28205128205128,77.73333333333333,3.63,29.45625
7,2,13,10800,309676,17.825,21.35483870967742,9.46875,25.846153846153847,78.13793103448276,3.96,29.50625
7,2,14,13232,192836,16.25,25.741935483870968,9.875,24.743589743589745,79.93333333333334,4.3149999999999995,29.46875
7,2,15,11756,195520,16.275,25.096774193548388,9.9375,23.923076923076923,78.13333333333334,4.37,29.36875
7,2,16,10476,197040,17.925,22.193548387096776,9.6875,28.28205128205128,78.86206896551724,3.965,29.1125
7,2,17,12380,285640,20.825,21.06451612903226,9.65625,34.282051282051285,72.5,3.275,28.71875
7,2,18,14476,281976,20.71794871794872,20.9,9.65625,32.5,71.46666666666667,2.7199999999999998,28.78125
7,2,19,15108,327052,17.17948717948718,21.933333333333334,9.875,25.473684210526315,72.96666666666667,3.0,28.15
7,2,20,14392,275036,17.425,20.129032258064516,9.5625,28.923076923076923,68.76666666666667,2.805,27.23125
7,2,21,11460,172640,15.256410256410257,19.17241379310345,9.290322580645162,19.10810810810811,69.55172413793103,2.06,26.78125
7,2,22,8260,135364,13.31578947368421,18.933333333333334,9.419354838709678,14.54054054054054,69.88888888888889,1.9649999999999999,26.70625
7,2,23,6908,134004,10.820512820512821,16.066666666666666,8.935483870967742,11.131578947368421,69.39285714285714,1.925,26.45
7,3,0,5552,133156,9.333333333333334,16.966666666666665,9.67741935483871,9.526315789473685,66.35714285714286,1.44,26.05
7,3,1,2860,42440,8.23076923076923,16.166666666666668,9.419354838709678,8.526315789473685,61.57142857142857,1.2349999999999999,25.8
7,3,2,1472,25320,10.102564102564102,17.103448275862068,9.838709677419354,9.162162162162161,53.7037037037037,1.15,25.54375
7,3,3,1204,20848,11.025641025641026,18.266666666666666,10.64516129032258,11.578947368421053,45.0,1.045,25.0875
7,3,4,1032,20984,12.076923076923077,18.166666666666668,10.96774193548387,13.394736842105264,40.9,0.925,24.70625
7,3,5,1432,20488,19.846153846153847,21.066666666666666,12.290322580645162,25.105263157894736,29.133333333333333,0.6900000000000001,24.58125
7,3,6,2492,38496,32.23684210526316,27.620689655172413,13.774193548387096,51.432432432432435,17.96551724137931,0.64,24.95
7,3,7,9736,235252,35.05128205128205,35.9,14.193548387096774,56.71052631578947,24.9,0.6599999999999999,26.26875
7,3,8,13104,180356,28.743589743589745,33.93333333333333,13.161290322580646,43.71052631578947,40.82142857142857,0.645,27.94375
7,3,9,10824,161636,23.675,28.419354838709676,12.3125,37.07692307692308,55.0,1.165,28.90625
7,3,10,8172,165920,22.71794871794872,24.866666666666667,12.125,35.6578947368421,66.57142857142857,2.48,28.79375
7,3,11,9020,235344,21.925,25.870967741935484,12.15625,34.333333333333336,76.37931034482759,3.245,28.825
7,3,12,9516,467972,19.775,23.548387096774192,11.625,30.487179487179485,78.96428571428571,3.255,29.06875
7,3,13,10788,273564,21.075,21.666666666666668,10.5625,29.18421052631579,77.0,3.475,29.38125
7,3,14,13116,223336,21.53846153846154,23.689655172413794,10.46875,32.08108108108108,72.8076923076923,3.8850000000000002,29.3375
7,3,15,11452,186032,17.025641025641026,22.033333333333335,9.9375,26.94736842105263,77.17857142857143,4.2299999999999995,29.075
7,3,16,10648,162116,19.897435897435898,22.379310344827587,9.46875,29.62162162162162,69.66666666666667,4.37,28.75625
7,3,17,11652,301164,23.85,20.666666666666668,9.28125,38.71052631578947,65.42857142857143,3.6799999999999997,28.51875
7,3,18,14188,291844,22.525,18.903225806451612,9.09375,36.48717948717949,69.27586206896552,3.01,28.2875
7,3,19,15004,530560,22.325,17.806451612903224,9.0,32.17948717948718,66.37931034482759,2.04,27.71875
7,3,20,13868,285164,22.5,17.580645161290324,9.21875,36.76923076923077,65.37037037037037,1.425,26.90625
7,3,21,11524,203732,17.725,16.75862068965517,9.28125,18.35135135135135,71.0,1.25,26.60625
7,3,22,8476,155924,11.925,14.709677419354838,8.8125,12.512820512820513,72.92592592592592,1.06,26.38125
7,3,23,7024,118592,12.625,14.64516129032258,9.125,12.666666666666666,66.82142857142857,0.9800000000000001,26.1375
7,4,0,7672,177404,10.84,15.512820512820513,9.975,11.36734693877551,63.0,0.88,25.445
7,4,1,4168,71400,12.26,17.82051282051282,11.625,13.285714285714286,55.888888888888886,0.7440000000000001,25.18
7,4,2,2572,57276,12.46,20.333333333333332,13.15,13.36734693877551,52.5945945945946,0.752,24.785
7,4,3,1656,31236,12.26,22.666666666666668,13.875,13.83673469387755,47.810810810810814,0.816,24.29
7,4,4,1336,53840,14.66,23.487179487179485,14.25,16.448979591836736,44.13513513513514,0.7040000000000001,24.02
7,4,5,1952,27956,21.816326530612244,24.17948717948718,14.2,28.25,31.666666666666668,0.804,23.965
7,4,6,3440,98464,31.666666666666668,30.236842105263158,15.23076923076923,50.97872340425532,21.0,0.72,24.457894736842103
7,4,7,11788,452160,32.94,38.205128205128204,15.5,55.38775510204081,28.35135135135135,0.8360000000000001,25.814999999999998
7,4,8,15216,278444,26.0,31.076923076923077,12.425,39.04081632653061,44.729729729729726,1.188,26.865
7,4,9,12560,256904,21.382978723404257,24.43243243243243,10.794871794871796,33.4468085106383,60.416666666666664,1.3719999999999999,27.86842105263158
7,4,10,11384,274820,20.604166666666668,24.63157894736842,11.282051282051283,33.5,67.11111111111111,2.112,28.464999999999996
7,4,11,11616,324316,24.489795918367346,22.657894736842106,11.307692307692308,37.833333333333336,70.58333333333333,2.7083333333333335,28.76
7,4,12,11564,578252,22.346938775510203,23.0,11.23076923076923,36.816326530612244,74.35135135135135,3.512,28.744999999999997
7,4,13,13460,276708,19.244897959183675,20.846153846153847,10.692307692307692,29.816326530612244,78.10526315789474,3.648,28.814999999999998
7,4,14,17296,346692,18.78,20.75,10.1,30.86,77.05263157894737,3.92,28.9
7,4,15,14480,312996,17.04,20.65,9.45,28.7,75.84615384615384,3.904,28.985000000000003
7,4,16,12716,266716,18.9,17.925,8.7,33.1,72.76923076923077,3.5639999999999996,28.805
7,4,17,13436,309816,21.64,17.025,8.475,39.96,66.38461538461539,2.9160000000000004,28.625
7,4,18,14768,549052,18.66,18.325,8.95,28.26,70.73684210526316,2.2640000000000002,28.4
7,4,19,16412,337228,17.88,19.225,9.375,27.54,73.10526315789474,2.2159999999999997,27.615
7,4,20,15776,285708,18.1,18.6,9.725,27.5,69.76315789473684,2.012,26.75
7,4,21,13116,239104,15.84,18.975,10.775,20.74,67.13157894736842,1.916,26.455000000000002
7,4,22,10080,178420,14.2,18.46153846153846,10.45,17.693877551020407,66.65789473684211,1.784,26.380000000000003
7,4,23,8656,164852,15.04,18.17948717948718,10.2,18.632653061224488,64.0,1.7720000000000002,26.155
7,5,0,8872,182468,15.04,19.76923076923077,10.8,18.836734693877553,59.55263157894737,1.432,25.839999999999996
7,5,1,6152,108324,12.72,20.435897435897434,11.3,15.244897959183673,55.89473684210526,13.471999999999998,26.46
7,5,2,4272,109404,9.78,19.692307692307693,11.45,11.510204081632653,55.71052631578947,12.632,26.130000000000003
7,5,3,3232,79148,12.28,22.81578947368421,13.175,13.458333333333334,48.972972972972975,11.811999999999998,23.46
7,5,4,2736,70700,13.36,21.974358974358974,13.075,15.714285714285714,41.54054054054054,22.048000000000002,23.19
7,5,5,1956,50368,16.46,22.076923076923077,13.425,19.775510204081634,36.18421052631579,0.748,24.142105263157895
7,5,6,2148,37984,19.94,24.23076923076923,13.425,24.877551020408163,34.921052631578945,13.223999999999998,24.568421052631578
7,5,7,3268,55480,18.32,25.512820512820515,12.925,24.653061224489797,45.13157894736842,1.088,25.821052631578947
7,5,8,4940,88244,16.18,27.256410256410255,12.825,22.26530612244898,57.23684210526316,1.3159999999999998,27.163157894736845
7,5,9,7172,138856,12.72,24.743589743589745,11.65,17.367346938775512,71.15789473684211,1.736,28.178947368421053
7,5,10,8048,219156,12.46,22.53846153846154,10.575,17.510204081632654,78.6842105263158,2.164,29.026315789473685
7,5,11,9440,246348,11.98,19.487179487179485,9.45,17.816326530612244,83.21052631578948,2.884,29.28421052631579
7,5,12,9712,331740,11.22,17.076923076923077,8.875,16.306122448979593,85.43243243243244,3.108,29.410526315789472
7,5,13,9876,295104,8.78,16.384615384615383,9.25,12.857142857142858,92.11111111111111,3.148,29.442105263157895
7,5,14,9052,182924,8.48,15.974358974358974,9.075,12.89795918367347,91.68571428571428,3.3080000000000003,29.50526315789474
7,5,15,8096,133740,9.28,16.025641025641026,8.775,14.244897959183673,90.33333333333333,3.492,29.089473684210528
7,5,16,9048,176200,10.28,15.461538461538462,8.875,14.877551020408163,90.66666666666667,3.196,28.92105263157895
7,5,17,9544,206400,13.08,14.051282051282051,7.8,20.510204081632654,82.63888888888889,2.688,28.77368421052632
7,5,18,11016,184392,14.08,14.846153846153847,7.725,20.959183673469386,85.16666666666667,2.352,28.384210526315787
7,5,19,13052,255868,15.6,15.256410256410257,8.55,20.816326530612244,84.55555555555556,2.176,27.484210526315792
7,5,20,12568,225344,15.64,15.64102564102564,9.175,19.081632653061224,82.66666666666667,1.9040000000000001,26.736842105263158
7,5,21,11300,254368,14.08,15.666666666666666,9.175,16.836734693877553,81.22222222222223,1.548,26.589473684210525
7,5,22,8640,176404,11.54,16.17948717948718,9.775,13.551020408163266,78.52777777777777,1.156,26.54736842105263
7,5,23,7644,163092,12.64,16.342105263157894,9.475,14.791666666666666,74.58823529411765,10.228,26.33157894736842
7,6,0,7896,136164,13.88,17.71794871794872,10.55,15.89795918367347,64.64864864864865,0.968,26.00526315789474
7,6,1,6216,131300,15.5,19.512820512820515,11.85,17.653061224489797,56.567567567567565,0.7240000000000001,25.73157894736842
7,6,2,4036,66724,16.28,20.43243243243243,12.45,16.085106382978722,52.25714285714286,0.564,25.42105263157895
7,6,3,3664,109256,13.48,21.666666666666668,13.375,15.16326530612245,47.13513513513514,0.408,25.026315789473685
7,6,4,3184,66852,12.28,21.58974358974359,13.6,14.061224489795919,43.16216216216216,0.556,24.610526315789475
7,6,5,1584,36968,13.3,21.657894736842106,13.9,15.0625,42.02777777777778,0.604,24.336842105263155
7,6,6,1712,27276,13.755102040816327,22.56756756756757,14.153846153846153,15.957446808510639,41.82857142857143,0.68,24.78421052631579
7,6,7,2500,38628,12.877551020408163,24.135135135135137,14.23076923076923,15.638297872340425,49.05714285714286,0.672,26.28421052631579
7,6,8,3644,57972,10.73469387755102,23.27027027027027,13.256410256410257,12.702127659574469,65.97058823529412,0.7040000000000001,27.789473684210527
7,6,9,4924,84404,13.571428571428571,21.054054054054053,11.846153846153847,17.148936170212767,75.6470588235294,1.276,28.384210526315787
7,6,10,6432,153644,16.979591836734695,19.675675675675677,11.35897435897436,22.404255319148938,81.02857142857142,1.756,28.757894736842104
7,6,11,7260,152612,14.53061224489796,17.72972972972973,10.461538461538462,17.29787234042553,88.77142857142857,2.26,29.22105263157895
7,6,12,6564,152028,11.16,15.526315789473685,9.4,12.916666666666666,94.05555555555556,2.616,29.31578947368421
7,6,13,7664,180512,10.14,15.078947368421053,9.05,11.583333333333334,96.36111111111111,2.7960000000000003,29.463157894736838
7,6,14,7136,137872,9.52,15.026315789473685,9.1,10.708333333333334,98.6470588235294,2.908,29.489473684210523
7,6,15,6752,134164,10.8,14.157894736842104,8.425,12.895833333333334,96.44444444444444,2.8960000000000004,29.36315789473684
7,6,16,7668,156236,12.68,14.210526315789474,8.025,15.333333333333334,93.69444444444444,2.536,29.426315789473687
7,6,17,8120,144556,16.32,15.31578947368421,8.4,19.9375,87.63888888888889,2.016,29.068421052631578
7,6,18,9996,184696,15.72,15.210526315789474,7.825,18.6875,85.08333333333333,2.092,28.59473684210526
7,6,19,11420,202484,16.54,14.5,7.9,19.95744680851064,82.70588235294117,2.0239999999999996,27.95263157894737
7,6,20,11556,198028,14.72,15.052631578947368,8.05,15.829787234042554,83.88235294117646,1.964,27.152631578947368
7,6,21,10108,186556,12.12,14.421052631578947,8.3,12.872340425531915,84.20588235294117,2.128,26.857894736842105
7,6,22,7992,125176,10.9,13.789473684210526,8.125,11.106382978723405,82.6,1.984,26.705263157894734
7,6,23,6656,106388,10.48,14.078947368421053,8.75,11.170212765957446,77.2,1.4480000000000002,26.58421052631579
8,0,0,6060,101096,12.12,18.210526315789473,9.7125,13.5,72.97058823529412,1.26,27.095
8,0,1,3388,58420,11.72,18.710526315789473,10.7,11.9375,68.80555555555556,0.9,26.830000000000002
8,0,2,1832,36276,10.12,18.76923076923077,11.125,11.89795918367347,61.891891891891895,0.64,26.595
8,0,3,1168,19780,11.6,20.23076923076923,12.05,13.551020408163266,52.32432432432432,0.628,26.135
8,0,4,860,14324,12.8,20.871794871794872,12.8,15.16326530612245,48.63157894736842,0.7040000000000001,25.82
8,0,5,1612,23324,17.367346938775512,19.923076923076923,11.95,21.166666666666668,43.37837837837838,0.728,25.525
8,0,6,2932,73968,26.0,22.0,12.15,35.53061224489796,31.44736842105263,0.888,25.619999999999997
8,0,7,7540,162876,29.714285714285715,27.0,12.675,46.208333333333336,30.91891891891892,0.9,26.635
8,0,8,9324,228820,22.571428571428573,26.923076923076923,11.55,32.333333333333336,50.108108108108105,0.956,28.385
8,0,9,8668,155112,15.959183673469388,20.13157894736842,9.725,22.520833333333332,67.05405405405405,1.112,29.32
8,0,10,8400,155132,18.479166666666668,19.92105263157895,9.775,27.70212765957447,70.80555555555556,1.492,29.905
8,0,11,9588,207892,19.0625,21.842105263157894,10.85,29.127659574468087,78.32432432432432,1.848,29.814999999999998
8,0,12,9668,231844,16.416666666666668,19.94736842105263,10.825,25.78723404255319,85.97222222222223,2.292,29.76
8,0,13,10436,201588,13.183673469387756,17.153846153846153,9.75,21.083333333333332,90.83333333333333,2.8160000000000003,30.03
8,0,14,11788,201460,13.12,16.46153846153846,8.925,21.306122448979593,87.91891891891892,3.056,30.22
8,0,15,10368,196048,13.02,15.974358974358974,7.85,21.979591836734695,81.86486486486487,3.392,30.145
8,0,16,9804,170968,14.14,16.53846153846154,7.975,23.591836734693878,81.35135135135135,3.34,29.835
8,0,17,12016,318076,19.42,17.025641025641026,8.275,31.551020408163264,77.24324324324324,2.8680000000000003,29.514999999999997
8,0,18,13772,263992,19.88,16.641025641025642,8.325,29.93877551020408,79.07894736842105,2.324,29.21
8,0,19,15088,304396,18.96,16.205128205128204,8.25,25.918367346938776,78.76315789473684,1.66,28.494999999999997
8,0,20,13992,236520,15.98,16.358974358974358,8.625,22.26530612244898,82.1842105263158,1.42,27.835
8,0,21,11696,194300,12.6,15.461538461538462,9.05,14.081632653061224,84.0,1.252,27.615
8,0,22,7756,141672,11.06,15.368421052631579,8.7,10.1875,84.19444444444444,1.0959999999999999,27.494999999999997
8,0,23,6540,125088,8.74,15.051282051282051,8.8,9.204081632653061,79.78378378378379,0.9359999999999999,27.335
8,1,0,6780,225424,8.38,15.725,9.425,10.14,73.8157894736842,0.9440000000000001,27.075
8,1,1,3348,71076,8.82,16.41025641025641,10.05,9.612244897959183,66.86486486486487,0.768,26.77
8,1,2,1476,23736,9.02,16.564102564102566,10.95,9.346938775510203,60.5945945945946,0.624,26.47
8,1,3,1148,21952,9.44,18.615384615384617,11.775,10.53061224489796,52.21621621621622,0.62,26.105
8,1,4,1280,32648,11.24,20.125,12.325,13.4,45.78947368421053,0.64,25.78
8,1,5,1760,30552,17.72,21.375,12.475,21.72,37.78947368421053,0.648,25.485
8,1,6,3044,119072,27.82,27.75,13.725,40.06,27.105263157894736,0.696,25.46
8,1,7,9004,179312,31.12,30.725,14.325,45.36,28.07894736842105,0.8440000000000001,26.55
8,1,8,11424,200752,23.918367346938776,32.375,13.475,33.93877551020408,46.21052631578947,0.764,28.169999999999998
8,1,9,9432,156656,17.25,26.46153846153846,11.75,25.708333333333332,67.37837837837837,0.7559999999999999,30.03
8,1,10,9396,222492,19.38,27.3,12.15,31.1,72.1025641025641,1.6159999999999999,30.165
8,1,11,9892,219784,20.22,25.8,12.0,33.18,77.87179487179488,2.456,30.285000000000004
8,1,12,9968,195220,18.68,23.15,11.125,30.56,82.42105263157895,3.036,30.169999999999998
8,1,13,10836,269012,16.7,19.275,10.275,26.32,86.51282051282051,3.532,30.175
8,1,14,12484,210796,15.86,19.7,10.0,25.82,86.36842105263158,3.6239999999999997,30.32
8,1,15,11392,215572,14.612244897959183,21.128205128205128,9.41025641025641,24.285714285714285,82.45945945945945,3.736,30.130000000000003
8,1,16,10956,222764,16.020408163265305,21.615384615384617,9.743589743589743,26.428571428571427,83.86486486486487,3.3680000000000003,30.325
8,1,17,12408,220524,20.14,24.5,12.8,33.88,83.13513513513513,3.3680000000000003,30.189999999999998
8,1,18,14892,245568,23.24,23.25,11.975,36.6,78.76315789473684,2.688,29.635
8,1,19,15888,377384,19.8,21.525,10.55,27.7,78.7948717948718,1.7519999999999998,28.655
8,1,20,14472,319212,17.94,21.65,10.925,32.34,74.7948717948718,1.7,27.47
8,1,21,10716,177164,15.42,19.05,10.625,22.34,72.15384615384616,2.1519999999999997,27.205000000000002
8,1,22,7724,125844,8.4,16.85,9.725,10.44,74.64102564102564,2.2640000000000002,27.014999999999997
8,1,23,6996,118196,7.54,17.775,9.85,9.38,68.43589743589743,2.012,26.994999999999997
8,2,0,6060,110464,8.46,23.05128205128205,11.075,8.73469387755102,64.83783783783784,2.3080000000000003,27.085
8,2,1,3356,68684,6.2,20.475,10.725,8.02,66.60526315789474,1.972,26.689999999999998
8,2,2,1756,26976,6.3,19.4,10.75,7.92,64.15384615384616,1.22,26.23
8,2,3,1380,28036,7.88,19.55,11.4,9.66,59.48717948717949,0.836,25.889999999999997
