codigo_estacion,hour,prestamos_mean,devol_mean,nearest_aq_station,dist_km,NO2,PM10,PM2_5
69,9,4.2164383561643834,3.126027397260274,46250047,0.6851234772517207,21.02754820936639,35.0414364640884,10.181818181818182
69,10,3.66027397260274,2.695890410958904,46250047,0.6851234772517207,17.804407713498623,32.6353591160221,9.84022038567493
69,11,4.306849315068493,3.5013698630136987,46250047,0.6851234772517207,14.843406593406593,29.59504132231405,9.291208791208792
69,12,4.49041095890411,4.32054794520548,46250047,0.6851234772517207,13.23013698630137,27.810439560439562,8.63013698630137
69,13,5.5917808219178085,4.619178082191781,46250047,0.6851234772517207,11.794520547945206,24.82191780821918,8.175342465753424
69,14,5.745205479452054,5.575342465753424,46250047,0.6851234772517207,10.953424657534246,25.06027397260274,7.967123287671233
69,15,4.372602739726028,4.298630136986302,46250047,0.6851234772517207,10.715068493150685,25.832876712328765,7.4301369863013695
69,16,4.093150684931507,4.052054794520548,46250047,0.6851234772517207,11.24931506849315,24.6,7.1808219178082195
69,17,4.536986301369863,5.142465753424657,46250047,0.6851234772517207,12.687671232876712,24.221917808219178,7.265753424657534
69,18,5.134246575342465,5.602739726027397,46250047,0.6851234772517207,13.602739726027398,24.4,7.7534246575342465
69,19,4.49041095890411,5.457534246575342,46250047,0.6851234772517207,14.03013698630137,22.846575342465755,8.304109589041095
69,20,4.391780821917808,4.742465753424658,46250047,0.6851234772517207,15.30958904109589,23.983561643835618,9.38082191780822
69,21,3.3315068493150686,4.156164383561644,46250047,0.6851234772517207,15.616438356164384,23.980821917808218,10.32876712328767
69,22,1.9643835616438357,2.0712328767123287,46250047,0.6851234772517207,15.463013698630137,23.83013698630137,11.219178082191782
69,23,1.0,1.663013698630137,46250047,0.6851234772517207,14.36986301369863,23.76164383561644,11.441095890410958
70,0,0.4794520547945205,0.23835616438356164,46250054,0.5963244873387903,21.024725274725274,24.877492877492877,13.945054945054945
70,1,0.23013698630136986,0.1178082191780822,46250054,0.5963244873387903,18.483425414364643,24.2378223495702,13.527472527472527
70,2,0.10410958904109589,0.0547945205479452,46250054,0.5963244873387903,15.173553719008265,21.80857142857143,12.12087912087912
70,3,0.08493150684931507,0.07671232876712329,46250054,0.5963244873387903,13.090659340659341,20.524216524216524,11.384615384615385
70,4,0.07397260273972603,0.057534246575342465,46250054,0.5963244873387903,12.197802197802197,19.706552706552706,10.868131868131869
70,5,0.043835616438356165,0.28493150684931506,46250054,0.5963244873387903,14.573002754820937,20.15909090909091,10.618131868131869
70,6,0.2684931506849315,0.5917808219178082,46250054,0.5963244873387903,22.647382920110193,21.951841359773372,10.868131868131869
70,7,0.3424657534246575,1.9616438356164383,46250054,0.5963244873387903,31.75206611570248,27.88385269121813,12.030219780219781
70,8,0.7205479452054795,3.1232876712328768,46250054,0.5963244873387903,35.51260504201681,33.44252873563219,13.545706371191136
70,9,0.7863013698630137,3.1506849315068495,46250054,0.5963244873387903,32.55898876404494,33.65994236311239,13.650969529085872
70,10,1.2931506849315069,2.3945205479452056,46250054,0.5963244873387903,27.55586592178771,32.787965616045845,13.55524861878453
70,11,1.7945205479452055,2.6904109589041094,46250054,0.5963244873387903,24.113888888888887,31.3125,13.182320441988951
70,12,2.3917808219178083,3.180821917808219,46250054,0.5963244873387903,20.860335195530727,30.36,12.71625344352617
70,13,3.4383561643835616,2.3808219178082193,46250054,0.5963244873387903,18.484848484848484,27.23512747875354,12.255494505494505
70,14,6.287671232876712,2.5945205479452054,46250054,0.5963244873387903,19.628099173553718,25.865671641791046,12.387362637362637
70,15,4.336986301369863,3.2684931506849315,46250054,0.5963244873387903,18.15193370165746,27.435530085959886,11.576923076923077
70,16,3.347945205479452,4.16986301369863,46250054,0.5963244873387903,18.83746556473829,26.216524216524217,10.950413223140496
70,17,3.649315068493151,3.5452054794520547,46250054,0.5963244873387903,21.395604395604394,25.463068181818183,10.978021978021978
70,18,3.665753424657534,3.3972602739726026,46250054,0.5963244873387903,25.25,25.642045454545453,11.434065934065934
70,19,3.797260273972603,3.0547945205479454,46250054,0.5963244873387903,27.162983425414364,27.02849002849003,12.600550964187327
70,20,3.5232876712328767,2.1424657534246574,46250054,0.5963244873387903,28.557692307692307,29.894886363636363,14.961538461538462
70,21,2.317808219178082,1.0493150684931507,46250054,0.5963244873387903,28.87912087912088,30.189801699716714,16.082417582417584
70,22,0.8657534246575342,0.5150684931506849,46250054,0.5963244873387903,28.26098901098901,28.235795454545453,15.714285714285714
70,23,0.5397260273972603,0.33424657534246577,46250054,0.5963244873387903,24.285714285714285,26.15340909090909,14.656593406593407
71,0,1.8493150684931507,1.378082191780822,46250047,0.22068824422661712,13.221917808219178,22.202739726027396,11.465753424657533
71,1,0.8602739726027397,0.8821917808219178,46250047,0.22068824422661712,12.317808219178081,21.13150684931507,11.252054794520548
71,2,0.4438356164383562,0.44931506849315067,46250047,0.22068824422661712,10.813698630136987,19.2,10.545205479452054
71,3,0.2958904109589041,0.29863013698630136,46250047,0.22068824422661712,10.161643835616438,18.898630136986302,10.139726027397261
71,4,0.11232876712328767,0.273972602739726,46250047,0.22068824422661712,9.695890410958905,18.616438356164384,10.164383561643836
71,5,0.0821917808219178,0.17534246575342466,46250047,0.22068824422661712,10.664835164835164,18.604395604395606,10.06868131868132
71,6,1.2273972602739727,0.2054794520547945,46250047,0.22068824422661712,14.761363636363637,20.552706552706553,9.886931818181818
71,7,1.1232876712328768,2.8602739726027395,46250047,0.22068824422661712,20.418079096045197,28.36827195467422,9.916338028169015
71,8,2.884931506849315,4.923287671232877,46250047,0.22068824422661712,22.105849582172702,35.91643454038997,10.4
71,9,3.1397260273972605,3.164383561643836,46250047,0.22068824422661712,21.02754820936639,35.0414364640884,10.181818181818182
71,10,3.5671232876712327,2.3808219178082193,46250047,0.22068824422661712,17.804407713498623,32.6353591160221,9.84022038567493
71,11,3.684931506849315,3.378082191780822,46250047,0.22068824422661712,14.843406593406593,29.59504132231405,9.291208791208792
71,12,3.9808219178082194,4.065753424657534,46250047,0.22068824422661712,13.23013698630137,27.810439560439562,8.63013698630137
71,13,4.063013698630137,4.115068493150685,46250047,0.22068824422661712,11.794520547945206,24.82191780821918,8.175342465753424
71,14,6.304109589041096,4.8,46250047,0.22068824422661712,10.953424657534246,25.06027397260274,7.967123287671233
71,15,4.46027397260274,4.668493150684932,46250047,0.22068824422661712,10.715068493150685,25.832876712328765,7.4301369863013695
71,16,3.747945205479452,4.463013698630137,46250047,0.22068824422661712,11.24931506849315,24.6,7.1808219178082195
71,17,4.961643835616439,4.619178082191781,46250047,0.22068824422661712,12.687671232876712,24.221917808219178,7.265753424657534
71,18,5.35068493150685,5.046575342465753,46250047,0.22068824422661712,13.602739726027398,24.4,7.7534246575342465
71,19,4.652054794520548,5.0,46250047,0.22068824422661712,14.03013698630137,22.846575342465755,8.304109589041095
71,20,3.893150684931507,4.021917808219178,46250047,0.22068824422661712,15.30958904109589,23.983561643835618,9.38082191780822
71,21,3.3424657534246576,3.095890410958904,46250047,0.22068824422661712,15.616438356164384,23.980821917808218,10.32876712328767
71,22,2.158904109589041,2.032876712328767,46250047,0.22068824422661712,15.463013698630137,23.83013698630137,11.219178082191782
71,23,1.6657534246575343,1.5397260273972602,46250047,0.22068824422661712,14.36986301369863,23.76164383561644,11.441095890410958
72,0,0.4657534246575342,1.1753424657534246,46250046,1.581015072068752,15.497142857142856,18.34890965732087,12.69359331476323
72,1,0.26575342465753427,0.6767123287671233,46250046,1.581015072068752,14.392550143266476,18.106583072100314,12.958100558659218
72,2,0.14246575342465753,0.2876712328767123,46250046,1.581015072068752,11.776504297994268,17.13166144200627,12.329608938547485
72,3,0.13424657534246576,0.19452054794520549,46250046,1.581015072068752,9.816618911174785,17.67924528301887,12.175977653631286
72,4,0.06301369863013699,0.18904109589041096,46250046,1.581015072068752,8.710601719197708,17.946540880503143,12.03631284916201
72,5,0.1863013698630137,0.11232876712328767,46250046,1.581015072068752,9.329512893982807,16.39622641509434,11.452513966480447
72,6,0.6931506849315069,0.2493150684931507,46250046,1.581015072068752,14.276657060518732,16.99367088607595,11.448179271708684
72,7,3.778082191780822,0.5205479452054794,46250046,1.581015072068752,22.122093023255815,18.817891373801917,11.666666666666666
72,8,3.926027397260274,1.7506849315068493,46250046,1.581015072068752,22.455331412103746,20.20820189274448,11.441988950276244
72,9,3.16986301369863,1.4904109589041097,46250046,1.581015072068752,18.703488372093023,20.29206349206349,11.2292817679558
72,10,2.2739726027397262,1.5205479452054795,46250046,1.581015072068752,15.976539589442815,20.038585209003216,10.930555555555555
72,11,2.3424657534246576,1.9424657534246574,46250046,1.581015072068752,13.404624277456648,19.32063492063492,10.302777777777777
72,12,2.3835616438356166,2.7095890410958905,46250046,1.581015072068752,12.120343839541547,18.764150943396228,9.883977900552486
72,13,2.610958904109589,3.671232876712329,46250046,1.581015072068752,11.134285714285713,17.952978056426332,9.565096952908588
72,14,3.8383561643835615,5.482191780821918,46250046,1.581015072068752,10.484330484330485,17.771875,9.060941828254848
72,15,3.778082191780822,3.5643835616438357,46250046,1.581015072068752,9.621082621082621,17.36875,8.556786703601109
72,16,3.649315068493151,2.638356164383562,46250046,1.581015072068752,10.065527065527066,16.909375,8.346260387811634
